"[""B""]",{1}{B},Sultai Emissary,"When Sultai Emissary dies, manifest the top card of your library. (Put that card onto the battlefield face down as a 2/2 creature. Turn it face up any time for its mana cost if it's a creature card.)",1,1,Creature — Zombie Warrior
[],{2},Chainbreaker,"Chainbreaker enters the battlefield with two -1/-1 counters on it.
{3}, {T}: Remove a -1/-1 counter from target creature.",3,3,Artifact Creature — Scarecrow
"[""B"",""R""]",{2}{R},Sedge Sliver,"All Sliver creatures have ""This creature gets +1/+1 as long as you control a Swamp.""
All Slivers have ""{B}: Regenerate this permanent.""",2,2,Creature — Sliver
"[""U"",""W""]",,Glacial Fortress,"Glacial Fortress enters the battlefield tapped unless you control a Plains or an Island.
{T}: Add {W} or {U}.",,,Land
"[""B"",""W""]",{2}{B},Odunos River Trawler,"When Odunos River Trawler enters the battlefield, return target enchantment creature card from your graveyard to your hand.
{W}, Sacrifice Odunos River Trawler: Return target enchantment creature card from your graveyard to your hand.",2,2,Creature — Zombie
"[""W""]",{2}{W},Freewind Equenaut,"Flying
As long as Freewind Equenaut is enchanted, it has ""{T}: Freewind Equenaut deals 2 damage to target attacking or blocking creature.""",2,2,Creature — Human Archer
"[""R""]",{2}{R}{R},Goblin Trashmaster,"Other Goblins you control get +1/+1.
Sacrifice a Goblin: Destroy target artifact.",3,3,Creature — Goblin Warrior
"[""B""]",{3}{B},Bushmeat Poacher,"{1}, {T}, Sacrifice another creature: You gain life equal to the sacrificed creature's toughness. Draw a card.",2,4,Creature — Human Soldier
"[""W""]",{2}{W}{W},Ivory Mask,"You have shroud. (You can't be the target of spells or abilities.)",,,Enchantment
"[""B""]",{3}{B},Dross Crocodile,,5,1,Creature — Zombie Crocodile
"[""W""]",{1}{W/P},Cathedral Membrane,"({W/P} can be paid with either {W} or 2 life.)
Defender
When Cathedral Membrane dies during combat, it deals 6 damage to each creature it blocked this combat.",0,3,Artifact Creature — Wall
"[""B""]",{B},Ruthless Sniper,"Whenever you cycle or discard a card, you may pay {1}. If you do, put a -1/-1 counter on target creature.",1,2,Creature — Human Archer
"[""R""]",{3}{R}{R},World at War,"After the first postcombat main phase this turn, there's an additional combat phase followed by an additional main phase. At the beginning of that combat, untap all creatures that attacked this turn.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",,,Sorcery
"[""W""]",{1}{W},Order of the Golden Cricket,"Whenever Order of the Golden Cricket attacks, you may pay {W}. If you do, it gains flying until end of turn.",2,2,Creature — Kithkin Knight
"[""U""]",{1}{U},Strategic Planning,Look at the top three cards of your library. Put one of them into your hand and the rest into your graveyard.,,,Sorcery
"[""W""]",{3}{W}{W},"Hixus, Prison Warden","Flash (You may cast this spell any time you could cast an instant.)
Whenever a creature deals combat damage to you, if Hixus, Prison Warden entered the battlefield this turn, exile that creature until Hixus leaves the battlefield. (That creature returns under its owner's control.)",4,4,Legendary Creature — Human Soldier
"[""B""]",{3}{B},Shoreline Salvager,"Whenever Shoreline Salvager deals combat damage to a player, if you control an Island, you may draw a card.",3,3,Creature — Surrakar
"[""R"",""U"",""W""]",{2}{U}{R}{W},Sage of the Inward Eye,"Flying
Whenever you cast a noncreature spell, creatures you control gain lifelink until end of turn.",3,4,Creature — Djinn Wizard
"[""U""]",{1}{U},Ghostly Touch,"Enchant creature
Enchanted creature has ""Whenever this creature attacks, you may tap or untap target permanent.""",,,Enchantment — Aura
"[""B""]",{1}{B},Blind Creeper,"Whenever a player casts a spell, Blind Creeper gets -1/-1 until end of turn.",3,3,Creature — Zombie Beast
"[""B""]",{2}{B},Contagious Nim,Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.),2,2,Creature — Zombie
"[""G""]",{3}{G},Broodhunter Wurm,,4,3,Creature — Wurm
"[""G""]",{6}{G}{G},Walker of the Grove,"When Walker of the Grove leaves the battlefield, create a 4/4 green Elemental creature token.
Evoke {4}{G} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",7,7,Creature — Elemental
"[""B""]",{2}{B}{B},Midnight Entourage,"Other Aetherborn you control get +1/+1.
Whenever Midnight Entourage or another Aetherborn you control dies, you draw a card and you lose 1 life.",3,3,Creature — Aetherborn Rogue
"[""U""]",{1}{U},Glimpse of Freedom,"Draw a card.
Escape—{2}{U}, Exile five other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)",,,Instant
"[""U""]",{U},Mizzium Skin,"Target creature you control gets +0/+1 and gains hexproof until end of turn.
Overload {1}{U} (You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")",,,Instant
"[""G""]",{2}{G},Benefaction of Rhonas,Reveal the top five cards of your library. You may put a creature card and/or an enchantment card from among them into your hand. Put the rest into your graveyard.,,,Sorcery
"[""U""]",{1}{U},Chief Engineer,"Artifact spells you cast have convoke. (Your creatures can help cast those spells. Each creature you tap while casting an artifact spell pays for {1} or one mana of that creature's color.)",1,3,Creature — Vedalken Artificer
"[""G"",""R"",""W""]",{3},Obelisk of Naya,"{T}: Add {R}, {G}, or {W}.",,,Artifact
[],{7},Spine of Ish Sah,"When Spine of Ish Sah enters the battlefield, destroy target permanent.
When Spine of Ish Sah is put into a graveyard from the battlefield, return Spine of Ish Sah to its owner's hand.",,,Artifact
"[""U""]",{1}{U},Research the Deep,"Draw a card. Clash with an opponent. If you win, return Research the Deep to its owner's hand. (Each clashing player reveals the top card of their library, then puts that card on the top or bottom. A player wins if their card had a higher converted mana cost.)",,,Sorcery
"[""W""]",{3}{W}{W},Angel of Destiny,"Flying, double strike
Whenever a creature you control deals combat damage to a player, you and that player each gain that much life.
At the beginning of your end step, if you have at least 15 life more than your starting life total, each player Angel of Destiny attacked this turn loses the game.",2,6,Creature — Angel Cleric
"[""B""]",{3}{B},Marsh Flitter,"Flying
When Marsh Flitter enters the battlefield, create two 1/1 black Goblin Rogue creature tokens.
Sacrifice a Goblin: Marsh Flitter has base power and toughness 3/3 until end of turn.",1,1,Creature — Faerie Rogue
"[""W""]",{2}{W}{W},"Gideon's Intervention","As Gideon's Intervention enters the battlefield, choose a card name.
Your opponents can't cast spells with the chosen name.
Prevent all damage that would be dealt to you and permanents you control by sources with the chosen name.",,,Enchantment
"[""B""]",{B},Smolder Initiate,"Whenever a player casts a black spell, you may pay {1}. If you do, target player loses 1 life.",1,1,Creature — Elemental Shaman
"[""U""]",{3}{U},Makeshift Mauler,"As an additional cost to cast this spell, exile a creature card from your graveyard.",4,5,Creature — Zombie Horror
"[""B""]",{B},Boggart Birth Rite,Return target Goblin card from your graveyard to your hand.,,,Tribal Sorcery — Goblin
[],{3},Storage Matrix,"As long as Storage Matrix is untapped, each player chooses artifact, creature, or land during their untap step. That player can untap only permanents of the chosen type this step.",,,Artifact
"[""W""]",{3}{W},Commanding Presence,"Enchant creature
Enchanted creature gets +2/+2 and has first strike and ""Whenever this creature deals combat damage to a player, create a 1/1 white Human Soldier creature token.""",,,Enchantment — Aura
"[""R""]",{3}{R}{R},"Jiwari, the Earth Aflame","{X}{R}, {T}: Jiwari, the Earth Aflame deals X damage to target creature without flying.
Channel — {X}{R}{R}{R}, Discard Jiwari: Jiwari deals X damage to each creature without flying.",3,3,Legendary Creature — Spirit
"[""B""]",{3}{B},Numai Outcast,"Bushido 2 (Whenever this creature blocks or becomes blocked, it gets +2/+2 until end of turn.)
{B}, Pay 5 life: Regenerate Numai Outcast.",1,1,Creature — Human Samurai
"[""B"",""R""]",{1}{B}{R},Blood Cultist,"{T}: Blood Cultist deals 1 damage to target creature.
Whenever a creature dealt damage by Blood Cultist this turn dies, put a +1/+1 counter on Blood Cultist.",1,1,Creature — Human Wizard
"[""B"",""G"",""R""]",{B/G}{R},Sangrite Backlash,"Enchant creature
Enchanted creature gets +3/-3.",,,Enchantment — Aura
"[""R""]",{1}{R}{R},Massive Raid,Massive Raid deals damage to any target equal to the number of creatures you control.,,,Instant
"[""R""]",{R},Rending Volley,"This spell can't be countered.
Rending Volley deals 4 damage to target white or blue creature.",,,Instant
"[""B""]",{3}{B},Haunted Dead,"When Haunted Dead enters the battlefield, create a 1/1 white Spirit creature token with flying.
{1}{B}, Discard two cards: Return Haunted Dead from your graveyard to the battlefield tapped.",2,2,Creature — Zombie
"[""B""]",{3}{B}{B},Muck Drubb,"Flash (You may cast this spell any time you could cast an instant.)
When Muck Drubb enters the battlefield, change the target of target spell that targets only a single creature to Muck Drubb.
Madness {2}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",3,3,Creature — Beast
"[""G""]",{3}{G}{G}{G},Aggressive Mammoth,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Other creatures you control have trample.",8,8,Creature — Elephant
[],,Prismatic Vista,"{T}, Pay 1 life, Sacrifice Prismatic Vista: Search your library for a basic land card, put it onto the battlefield, then shuffle your library.",,,Land
"[""B""]",{5}{B},Caustic Hound,"When Caustic Hound dies, each player loses 4 life.",4,4,Creature — Dog
"[""G""]",{2}{G},Reclamation Sage,"When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.",2,1,Creature — Elf Shaman
"[""G"",""R""]",,Kazandu Refuge,"Kazandu Refuge enters the battlefield tapped.
When Kazandu Refuge enters the battlefield, you gain 1 life.
{T}: Add {R} or {G}.",,,Land
"[""G""]",{4}{G},Yew Spirit,"{2}{G}{G}: Yew Spirit gets +X/+X until end of turn, where X is its power.",3,3,Creature — Spirit Treefolk
"[""B"",""G"",""U""]",{4}{U},Torrent Elemental,"Flying
Whenever Torrent Elemental attacks, tap all creatures defending player controls.
{3}{B/G}{B/G}: Put Torrent Elemental from exile onto the battlefield tapped. Activate this ability only any time you could cast a sorcery.",3,5,Creature — Elemental
"[""G""]",{5}{G}{G},Engulfing Slagwurm,"Whenever Engulfing Slagwurm blocks or becomes blocked by a creature, destroy that creature. You gain life equal to that creature's toughness.",7,7,Creature — Wurm
[],{3},Wingrattle Scarecrow,"Wingrattle Scarecrow has flying as long as you control a blue creature.
Wingrattle Scarecrow has persist as long as you control a black creature. (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",2,2,Artifact Creature — Scarecrow
"[""R""]",{R}{R}{R},Goblin Chainwhirler,"First strike
When Goblin Chainwhirler enters the battlefield, it deals 1 damage to each opponent and each creature and planeswalker they control.",3,3,Creature — Goblin Warrior
[],{6},Arcbound Wanderer,"Modular—Sunburst (This creature enters the battlefield with a +1/+1 counter on it for each color of mana spent to cast it. When it dies, you may put its +1/+1 counters on target artifact creature.)",0,0,Artifact Creature — Golem
"[""G""]",{2}{G},Foul Emissary,"When Foul Emissary enters the battlefield, look at the top four cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
When you sacrifice Foul Emissary while casting a spell with emerge, create a 3/2 colorless Eldrazi Horror creature token.",1,1,Creature — Human Horror
"[""U""]",{3}{U},Merrow Harbinger,"Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
When Merrow Harbinger enters the battlefield, you may search your library for a Merfolk card, reveal it, then shuffle your library and put that card on top of it.",2,3,Creature — Merfolk Wizard
"[""U""]",{3}{U},Frostpeak Yeti,"{1}{S}: Frostpeak Yeti can't be blocked this turn. ({S} can be paid with one mana from a snow source.)",3,3,Snow Creature — Yeti
"[""U""]",{4}{U},Faerie Formation,"Flying
{3}{U}: Create a 1/1 blue Faerie creature token with flying. Draw a card.",5,4,Creature — Faerie
[],{3},"Oketra's Monument","White creature spells you cast cost {1} less to cast.
Whenever you cast a creature spell, create a 1/1 white Warrior creature token with vigilance.",,,Legendary Artifact
[],{5},Moonring Mirror,"Whenever you draw a card, exile the top card of your library face down.
At the beginning of your upkeep, you may exile all cards from your hand face down. If you do, put all other cards you own exiled with Moonring Mirror into your hand.",,,Artifact
